year,DH_GEOGRAPHY_NAME,percent_inhouse_activity,life_expectancy_Female,population_over_80,total_population,total_activity,treatment_year,g,treated,post,rel_year
2017,LIVERPOOL,0,6.42,11060,11060,64815,NA,0,0,0,NA
2017,ST HELENS,0,6.4,8983,53233,20206.57,NA,0,0,0,NA
2017,SEFTON,0,6.96,11743,13725,46493,2008,2008,1,1,9
2017,WIRRAL,0,6.78,11834,11834,61210.69,2017,2017,1,1,0
2017,BARNSLEY,0,6.71,10107,18424,40647,2012,2012,1,1,5
2017,ROTHERHAM,7.023859771085235,6.64,11126,16558,40277,NA,0,0,0,NA
2017,SHEFFIELD,0,6.56,5477,5477,56978.9999996,2014,2014,1,1,3
2017,NEWCASTLE UPON TYNE,0,6.75,10608,21704,29696.33,2015,2015,1,1,2
2017,NORTH TYNESIDE,0,6.46,9657,28359,25455.27,2015,2015,1,1,2
2017,SOUTH TYNESIDE,0,6.27,7090,112989,32395,2017,2017,1,1,0
2017,SUNDERLAND,0,6.15,12403,16813,41866.01,2015,2015,1,1,2
2017,BIRMINGHAM,6.161815674315711,7.05,1524,1524,95832.1428587,NA,0,0,0,NA
2017,DUDLEY,0.4623629081248125,6.76,12257,12257,39672.3,2018,2018,0,0,-1
2017,SANDWELL,2.3708639259954074,6.65,12085,18365,30917,NA,0,0,0,NA
2017,SOLIHULL,2.581636385000638,7.57,11242,25647,15068.001143,NA,0,0,0,NA
2017,WALSALL,0,6.8,12301,16782,22801,NA,0,0,0,NA
2017,WOLVERHAMPTON,0.3296924816926475,6.26,11176,23990,31847.86,NA,0,0,0,NA
2017,BRADFORD,6.677023712183155,6.42,9122,9122,61150,NA,0,0,0,NA
2017,CALDERDALE,2.8797629519885177,6.86,8190,27760,21599,NA,0,0,0,NA
2017,KIRKLEES,5.640203154236835,6.47,10775,10775,48633,NA,0,0,0,NA
2017,LEEDS,5.543367976526723,6.61,3895,3895,72934,NA,0,0,0,NA
2017,WAKEFIELD,4.18404857393016,6.43,11676,11676,42692.86,NA,0,0,0,NA
2017,GATESHEAD,0.2453042936876722,6.57,9410,28724,31882.85,NA,0,0,0,NA
2017,BARKING AND DAGENHAM,16.100686498855836,7.26,5641,31372,10925,NA,0,0,0,NA
2017,BARNET,0,7.53,12309,19292,27930.0000029,NA,0,0,0,NA
2017,BEXLEY,0,7.08,10287,24147,15663,2002,2002,1,1,15
2017,BRENT,0,7.93,8995,24485,13330,NA,0,0,0,NA
2017,CAMDEN,0,8.65,6597,38504,14083,2017,2017,1,1,0
2017,CROYDON,0,7.13,12248,20156,15641.15,NA,0,0,0,NA
2017,EALING,0,7.67,9724,22728,16416,NA,0,0,0,NA
2017,ENFIELD,6.899385551565331,7.42,10672,22420,26977.04,NA,0,0,0,NA
2017,GREENWICH,1.8666857388070377,6.87,6370,29680,13982,NA,0,0,0,NA
2017,HAMMERSMITH AND FULHAM,0,7.22,4511,60453,5898.854286,NA,0,0,0,NA
2017,HARINGEY,0,8.07,6397,30510,19066.7142843,2014,2014,1,1,3
2017,HARROW,0.4273855510807923,8.23,9557,23487,12167,NA,0,0,0,NA
2017,HAVERING,0,6.94,12277,23076,18549,2011,2011,1,1,6
2017,HILLINGDON,3.6359127944708423,7.04,10071,23310,11708.5945061,NA,0,0,0,NA
2017,HOUNSLOW,44.188833436670976,7.04,7856,25025,9838.3,NA,0,0,0,NA
2017,ISLINGTON,0,7.26,4979,44603,14334.1428563,NA,0,0,0,NA
2017,KENSINGTON AND CHELSEA,0,8.19,5095,65095,9773,2016,2016,1,1,1
2017,KINGSTON UPON THAMES,2.553989010923498,7.37,6436,52293,6846.43285786,NA,0,0,0,NA
2017,LAMBETH,0,7.5,6544,28314,15672,2004,2004,1,1,13
2017,LEWISHAM,0,7.22,7508,31304,15926.17,2003,2003,1,1,14
2017,NEWHAM,0,6.81,5545,26832,12674.571428,2012,2012,1,1,5
2017,REDBRIDGE,0,7.72,8991,23083,26988,2011,2011,1,1,6
2017,RICHMOND UPON THAMES,0,8.16,6557,50374,12227.85,NA,0,0,0,NA
2017,SOUTHWARK,0,7.95,6128,27841,13024,2002,2002,1,1,15
2017,SUTTON,0,6.83,7686,39097,6568,2013,2013,1,1,4
2017,TOWER HAMLETS,0,7.06,4432,28296,15792.285714,2004,2004,1,1,13
2017,WALTHAM FOREST,43.765903307888046,7.92,7275,30135,11790,NA,0,0,0,NA
2017,WANDSWORTH,0,7.11,6786,28724,13422,NA,0,0,0,NA
2017,WESTMINSTER,0,7.74,6756,60639,12199.21,2016,2016,1,1,1
2017,BUCKINGHAMSHIRE,0,7.41,5130,5130,29354.5,2004,2004,1,1,13
2017,CAMBRIDGESHIRE,0.11191040985738829,7.21,NA,NA,46590.84,NA,0,0,0,NA
2017,DERBYSHIRE,27.647359310131726,6.51,NA,NA,98996.29,NA,0,0,0,NA
2017,DEVON,1.6478452926545908,6.97,NA,NA,96574.59999999999,NA,0,0,0,NA
2017,DORSET,0,6.99,3993,3993,55029,2017,2017,1,1,0
2017,EAST SUSSEX,0.44173395309413604,7.15,NA,NA,63803.10999999999,NA,0,0,0,NA
2017,ESSEX,0.14031333720026373,6.8,NA,NA,228061.000034,2020,2020,0,0,-3
2017,GLOUCESTERSHIRE,0,6.7,NA,NA,51362,NA,0,0,0,NA
2017,HAMPSHIRE,19.077376323229366,7.17,NA,NA,109297,NA,0,0,0,NA
2017,HERTFORDSHIRE,0,6.99,NA,NA,106164,2002,2002,1,1,15
2017,KENT,1.5570160106271411,6.76,NA,NA,143030,NA,0,0,0,NA
2017,LANCASHIRE,15.371060176263992,6.59,NA,NA,187998.0000262,NA,0,0,0,NA
2017,LEICESTERSHIRE,0.17204547754982938,7.03,NA,NA,73405.01,2021,2021,0,0,-4
2017,LINCOLNSHIRE,0,6.6,NA,NA,104944,2013,2013,1,1,4
2017,NORFOLK,0,6.92,NA,NA,143138.142847,2012,2012,1,1,5
2017,NORTH YORKSHIRE,13.285069439436986,7.04,2347,2347,69341,NA,0,0,0,NA
2017,NOTTINGHAMSHIRE,3.444071482372172,6.62,NA,NA,87757.42856383,2021,2021,0,0,-4
2017,OXFORDSHIRE,0,6.9,NA,NA,41599.0000009,2006,2006,1,1,11
2017,STAFFORDSHIRE,7.040674120810797,6.73,NA,NA,83932.73000000001,NA,0,0,0,NA
2017,SUFFOLK,0,6.94,NA,NA,85406,2014,2014,1,1,3
2017,SURREY,2.8267416501907716,7.19,NA,NA,83933.08347899001,NA,0,0,0,NA
2017,WARWICKSHIRE,0,6.85,NA,NA,59347.5473476,2014,2014,1,1,3
2017,WORCESTERSHIRE,1.3621564295875066,6.87,NA,NA,49247.542858359004,NA,0,0,0,NA
2018,HARTLEPOOL,0,6.46,4769,92288,24284,2006,2006,1,1,12
2018,MIDDLESBROUGH,0,6.16,6254,118401,26165,NA,0,0,0,NA
2018,REDCAR AND CLEVELAND,0.20876826722338201,6.76,7794,122463,29698,NA,0,0,0,NA
2018,STOCKTON ON TEES,0,6.33,9062,22359,36435.34,NA,0,0,0,NA
2018,DARLINGTON,0,6.18,5818,106411,21563,2005,2005,1,1,13
2018,HALTON,0,6.63,5201,126858,20857,NA,0,0,0,NA
2018,WARRINGTON,0,6.27,8594,25623,19613.57,2016,2016,1,1,2
2018,BLACKBURN WITH DARWEN,0,6.36,5408,72564,20321.73,2016,2016,1,1,2
2018,BLACKPOOL,0,6.25,7685,117187,33544.94,2015,2015,1,1,3
2018,KINGSTON UPON HULL,0.6465481257386901,6.05,9253,21394,56298.98,NA,0,0,0,NA
2018,EAST RIDING OF YORKSHIRE,2.988889065031804,6.82,8887,8887,83265.72,NA,0,0,0,NA
2018,NORTH EAST LINCOLNSHIRE,0,6.53,7850,100757,24703,2013,2013,1,1,5
2018,NORTH LINCOLNSHIRE,0,6.77,8073,75125,25533.85,2015,2015,1,1,3
2018,YORK,33.05952380952381,7.08,9534,49442,16800,2022,2022,0,0,-4
2018,DERBY,12.676688355396006,6.56,10742,22049,22285,2021,2021,0,0,-3
2018,LEICESTER,0,6.57,9744,22316,37918.5,2018,2018,1,1,0
2018,RUTLAND,0,7.01,2624,40053,4579,2007,2007,1,1,11
2018,NOTTINGHAM,8.98667055362854,6.95,9362,20950,40938.4095928,NA,0,0,0,NA
2018,HEREFORDSHIRE,0,6.81,11060,67248,17304.818483,2010,2010,1,1,8
2018,TELFORD AND WREKIN,1.6487499397242251,6.36,7157,39249,12650.19,NA,0,0,0,NA
2018,STOKE ON TRENT,0,5.92,9951,18000,34206.28571,NA,0,0,0,NA
2018,BATH AND NORTH EAST SOMERSET,0,7.2,9205,53011,14164,NA,0,0,0,NA
2018,BRISTOL,5.328058054787803,6.84,12428,15212,29935.86,NA,0,0,0,NA
2018,SOUTH GLOUCESTERSHIRE,8.905069381878905,7.18,12826,17301,19546.17,NA,0,0,0,NA
2018,PLYMOUTH,0,6.5,11334,17969,31752,2016,2016,1,1,2
2018,TORBAY,0,6.76,8581,115653,25443.23,NA,0,0,0,NA
2018,PETERBOROUGH,0,6.71,7945,37822,15624.5714274,2014,2014,1,1,4
2018,LUTON,0,7.05,7563,35107,15259,2013,2013,1,1,5
2018,SOUTHEND ON SEA,0,6.48,8418,52816,29238.72,2018,2018,1,1,0
2018,MEDWAY,0,6.58,9664,17701,20375,2014,2014,1,1,4
2018,BRACKNELL FOREST,0,8.27,4548,120024,4550.85,2018,2018,1,1,0
2018,WEST BERKSHIRE,49.26544050542731,7.47,7666,85555,10639.71,NA,0,0,0,NA
2018,READING,5.304380257759727,6.8,5809,49414,8445.85,NA,0,0,0,NA
2018,SLOUGH,5.5908513341804325,7.02,3807,55350,6296,NA,0,0,0,NA
2018,WINDSOR AND MAIDENHEAD,3.313864906043677,7.14,6993,86724,7876,NA,0,0,0,NA
2018,WOKINGHAM,0,7.69,8070,69157,7402.59,NA,0,0,0,NA
2018,MILTON KEYNES,0,6.79,7313,18783,12398.85,2013,2013,1,1,5
2018,BRIGHTON AND HOVE,6.58859115057975,6.86,9455,21276,25787,NA,0,0,0,NA
2018,PORTSMOUTH,31.48803327965969,6.49,7344,36577,16859.8283667,NA,0,0,0,NA
2018,SOUTHAMPTON,17.85732287329316,6.81,7953,29150,17005.4285715,NA,0,0,0,NA
2018,ISLE OF WIGHT,0.7336478447900817,6.85,9016,96677,28272.42,NA,0,0,0,NA
2018,DURHAM,0,6.43,4808,4808,106251,2016,2016,1,1,2
2018,SHROPSHIRE,0,6.89,10000,10000,29446,2017,2017,1,1,1
2018,WILTSHIRE,0,7.19,4469,4469,39884,2013,2013,1,1,5
2018,NORTHUMBERLAND,0.9862559325323311,6.67,10183,10183,56679,NA,0,0,0,NA
2018,BOLTON,0,6.67,10656,16759,33155,2016,2016,1,1,2
2018,BURY,0,6.38,7688,33867,33567.9095173,NA,0,0,0,NA
2018,MANCHESTER,0,6.42,11375,18325,46309,NA,0,0,0,NA
2018,OLDHAM,0,6.26,8283,19929,32132,2015,2015,1,1,3
2018,SALFORD,0,6.33,8301,23902,29376,2015,2015,1,1,3
2018,STOCKPORT,0,7.27,12427,16169,34438,NA,0,0,0,NA
2018,TRAFFORD,0,7.01,10359,27781,17116.8599663,2015,2015,1,1,3
2018,WIGAN,2.603244570395032,6.33,11279,12257,39719.28,NA,0,0,0,NA
2018,KNOWSLEY,0,6.31,6884,101613,20323,2002,2002,1,1,16
2018,LIVERPOOL,0,6.41,11065,11065,63322.8417552,NA,0,0,0,NA
2018,ST HELENS,0.2545276554087127,6.44,9271,50810,20430,NA,0,0,0,NA
2018,SEFTON,0,7.07,11907,13855,58490.14,2008,2008,1,1,10
2018,WIRRAL,0,6.76,10950,11937,28788.6,2017,2017,1,1,1
2018,BARNSLEY,0,6.43,10268,16732,39407.91,2012,2012,1,1,6
2018,ROTHERHAM,6.546269772076224,6.63,11565,17976,40145,NA,0,0,0,NA
2018,SHEFFIELD,0,6.67,5652,5652,51202,2014,2014,1,1,4
2018,NEWCASTLE UPON TYNE,0,6.83,10713,23971,30648.86,2015,2015,1,1,3
2018,NORTH TYNESIDE,0,6.42,9773,27597,28914,2015,2015,1,1,3
2018,SOUTH TYNESIDE,0,6.31,8116,113286,29159,2017,2017,1,1,1
2018,SUNDERLAND,0,6.25,11691,15106,40575.43,2015,2015,1,1,3
2018,BIRMINGHAM,5.110764158050463,7.15,1593,1593,91591,NA,0,0,0,NA
2018,DUDLEY,0,6.8,10506,10506,39370,2018,2018,1,1,0
2018,SANDWELL,2.655877514018064,6.64,12266,17494,29783,NA,0,0,0,NA
2018,SOLIHULL,2.3037011903752083,7.46,11460,23313,14146.8,NA,0,0,0,NA
2018,WALSALL,0,6.78,11445,16911,24915,NA,0,0,0,NA
2018,WOLVERHAMPTON,1.3522215067611076,6.27,11254,23063,12424,NA,0,0,0,NA
2018,BRADFORD,4.802537449794005,6.53,8251,8251,58011,NA,0,0,0,NA
2018,CALDERDALE,2.0314935239426024,6.82,8313,26093,18607,NA,0,0,0,NA
2018,KIRKLEES,5.927602462141868,6.5,9971,9971,46484.73,NA,0,0,0,NA
2018,LEEDS,4.476862610092664,6.61,3090,3090,69714,NA,0,0,0,NA
2018,WAKEFIELD,4.651530137598966,6.34,12039,12039,43555.56,NA,0,0,0,NA
2018,GATESHEAD,0,6.74,9618,27953,30185.15,NA,0,0,0,NA
2018,BARKING AND DAGENHAM,17.254707631318137,6.77,5546,29639,10090,NA,0,0,0,NA
2018,BARNET,0,7.68,12477,19514,27462.1428604,NA,0,0,0,NA
2018,BEXLEY,0,7.23,10447,23378,15991,2002,2002,1,1,16
2018,BRENT,0,8.14,9216,23033,13122,NA,0,0,0,NA
2018,CAMDEN,0,8.17,6540,38718,12828.42,2017,2017,1,1,1
2018,CROYDON,0,7.17,12460,21355,17473,NA,0,0,0,NA
2018,EALING,0,7.54,10057,21227,14967,NA,0,0,0,NA
2018,ENFIELD,2.223797449597976,7.64,11004,22856,25915.13,NA,0,0,0,NA
2018,GREENWICH,2.0224968139388873,7.26,7312,30085,12890.7142846,NA,0,0,0,NA
2018,HAMMERSMITH AND FULHAM,0,7.38,4603,59483,7053,NA,0,0,0,NA
2018,HARINGEY,0,7.83,6626,30160,16626.4142834,2014,2014,1,1,4
2018,HARROW,0.4143426294820717,8.32,9742,25973,12550,NA,0,0,0,NA
2018,HAVERING,0,6.82,12188,21088,16606,2011,2011,1,1,7
2018,HILLINGDON,3.6834439930899423,6.94,10235,22659,11037.806703799999,NA,0,0,0,NA
2018,HOUNSLOW,44.1250211539505,7.17,7976,24670,9287.57142763,NA,0,0,0,NA
2018,ISLINGTON,0.3939436573826883,7.05,4998,42446,13199.8571434,NA,0,0,0,NA
2018,KENSINGTON AND CHELSEA,0,8.51,5191,65195,9209,2016,2016,1,1,2
2018,KINGSTON UPON THAMES,2.1456781877850184,7.48,6409,53236,7270.4285707,NA,0,0,0,NA
2018,LAMBETH,0,7.97,6679,27918,11883,2004,2004,1,1,14
2018,LEWISHAM,0,7.13,7606,29722,15663.6432,2003,2003,1,1,15
2018,NEWHAM,0,6.94,5667,25431,12707.5728534,2012,2012,1,1,6
2018,REDBRIDGE,0,7.92,9083,22449,23750,2011,2011,1,1,7
2018,RICHMOND UPON THAMES,0,8.04,6702,47858,12624.14,NA,0,0,0,NA
2018,SOUTHWARK,0,8.01,6142,26411,12458,2002,2002,1,1,16
2018,SUTTON,0,7.01,7733,40491,6189,2013,2013,1,1,5
2018,TOWER HAMLETS,0,6.98,4422,27081,15492,2004,2004,1,1,14
2018,WALTHAM FOREST,32.93166679140783,8.02,7395,29532,13361,NA,0,0,0,NA
2018,WANDSWORTH,0,7.2,6913,29215,12590,NA,0,0,0,NA
2018,WESTMINSTER,0,7.85,6790,59578,12361.7142857,2016,2016,1,1,2
2018,BUCKINGHAMSHIRE,0,7.45,6296,6296,29787.57,2004,2004,1,1,14
2018,CAMBRIDGESHIRE,0.24233652246993762,7.24,NA,NA,43033.4285716,NA,0,0,0,NA
2018,DERBYSHIRE,26.89517489596221,6.55,NA,NA,106692,NA,0,0,0,NA
2018,DEVON,1.4994424773567558,7.06,NA,NA,102238,NA,0,0,0,NA
2018,DORSET,0,7.16,4948,4948,59756,2017,2017,1,1,1
2018,EAST SUSSEX,0.6286252401237548,7.18,NA,NA,58266.83,NA,0,0,0,NA
2018,ESSEX,0.38241498914791244,6.78,NA,NA,200044.46,2020,2020,0,0,-2
2018,GLOUCESTERSHIRE,0.1627456635490915,6.78,NA,NA,48542,NA,0,0,0,NA
2018,HAMPSHIRE,19.958589341293823,7.23,NA,NA,104665.9999,NA,0,0,0,NA
2018,HERTFORDSHIRE,0,6.99,NA,NA,99384,2002,2002,1,1,16
2018,KENT,1.592055884368551,6.81,NA,NA,136637.3428633,NA,0,0,0,NA
2018,LANCASHIRE,14.921344059363543,6.62,NA,NA,188565.0028909,NA,0,0,0,NA
2018,LEICESTERSHIRE,0.07515536927301633,7.09,NA,NA,69190,2021,2021,0,0,-3
2018,LINCOLNSHIRE,0,6.6,NA,NA,103562,2013,2013,1,1,5
2018,NORFOLK,0,7.02,NA,NA,133334.28571,2012,2012,1,1,6
2018,NORTH YORKSHIRE,11.85737976782753,7.09,1408,1408,65124,NA,0,0,0,NA
2018,NOTTINGHAMSHIRE,2.175700663483162,6.61,NA,NA,84944.13,2021,2021,0,0,-3
2018,OXFORDSHIRE,0,7.06,NA,NA,42495,2006,2006,1,1,12
2018,STAFFORDSHIRE,5.599207801433708,6.77,NA,NA,92906,NA,0,0,0,NA
2018,SUFFOLK,0,6.87,NA,NA,80914,2014,2014,1,1,4
2018,SURREY,1.5776688474355105,7.32,NA,NA,84509.85694097,NA,0,0,0,NA
2018,WARWICKSHIRE,0,6.88,NA,NA,53848.4285716,2014,2014,1,1,4
2018,WORCESTERSHIRE,3.3481560116379647,6.86,NA,NA,50868,NA,0,0,0,NA
2019,HARTLEPOOL,0,6.12,4809,92401,24519.8,2006,2006,1,1,13
2019,MIDDLESBROUGH,0.1829704162734885,6,6396,120817,28496.41,NA,0,0,0,NA
2019,REDCAR AND CLEVELAND,0,6.45,8050,119832,26174,NA,0,0,0,NA
2019,STOCKTON ON TEES,0.15967348001594278,6.31,9269,25295,32566.46,NA,0,0,0,NA
2019,DARLINGTON,0,6.05,5983,106532,19667,2005,2005,1,1,14
2019,HALTON,0,6.48,5281,127444,17261,NA,0,0,0,NA
2019,WARRINGTON,0,6.19,9038,24329,18534,2016,2016,1,1,3
2019,BLACKBURN WITH DARWEN,0,6.26,5561,66534,19888,2016,2016,1,1,3
2019,BLACKPOOL,0,6.28,7890,115616,32946.71,2015,2015,1,1,4
2019,KINGSTON UPON HULL,0.783195088636933,6.07,9265,19700,54243.19,NA,0,0,0,NA
2019,EAST RIDING OF YORKSHIRE,2.7944772281282386,6.65,8179,8179,84342.43,NA,0,0,0,NA
2019,NORTH EAST LINCOLNSHIRE,0,6.49,8011,103523,23852,2013,2013,1,1,6
2019,NORTH LINCOLNSHIRE,0,6.89,8284,77206,25401.44,2015,2015,1,1,4
2019,YORK,13.285401688027509,7.02,9665,48874,15995,2022,2022,0,0,-3
2019,DERBY,7.210063670056067,6.48,10887,20489,21046,2021,2021,0,0,-2
2019,LEICESTER,0,6.33,9827,20567,40749.7,2018,2018,1,1,1
2019,RUTLAND,0,7.36,2797,40175,4372,2007,2007,1,1,12
2019,NOTTINGHAM,9.889323415893465,6.64,9422,20363,39123,NA,0,0,0,NA
2019,HEREFORDSHIRE,0,6.66,11320,68087,17354.428402,2010,2010,1,1,9
2019,TELFORD AND WREKIN,2.49822929634193,6.34,7488,38224,12523.27,NA,0,0,0,NA
2019,STOKE ON TRENT,0.03565507283343916,5.8,10132,18493,32053.142853999998,NA,0,0,0,NA
2019,BATH AND NORTH EAST SOMERSET,0,7.18,9409,49522,14061,NA,0,0,0,NA
2019,BRISTOL,4.9106053741330635,6.69,12473,15214,28693,NA,0,0,0,NA
2019,SOUTH GLOUCESTERSHIRE,7.660692087643499,7.15,13236,17778,19041.23,NA,0,0,0,NA
2019,PLYMOUTH,0,6.66,11474,17275,32831,2016,2016,1,1,3
2019,TORBAY,0,6.88,8832,114144,24671.32,NA,0,0,0,NA
2019,PETERBOROUGH,0,6.63,8097,37484,12733.14,2014,2014,1,1,5
2019,LUTON,0,6.9,7688,33538,13776,2013,2013,1,1,6
2019,SOUTHEND ON SEA,0,6.42,8570,51327,27036,2018,2018,1,1,1
2019,MEDWAY,0,6.43,9945,17246,19022,2014,2014,1,1,5
2019,BRACKNELL FOREST,0,8.07,4621,119622,5043.14,2018,2018,1,1,1
2019,WEST BERKSHIRE,46.93949113374707,7.5,7847,86882,11064.990000000002,NA,0,0,0,NA
2019,READING,1.0617911850843047,6.69,5874,47527,7467.57,NA,0,0,0,NA
2019,SLOUGH,3.6937901498929335,6.97,3864,53422,9340,NA,0,0,0,NA
2019,WINDSOR AND MAIDENHEAD,4.294731064763996,6.92,7166,88974,7288,NA,0,0,0,NA
2019,WOKINGHAM,0,7.39,7345,64311,8291,NA,0,0,0,NA
2019,MILTON KEYNES,0,6.63,7684,17767,12373.1428573,2013,2013,1,1,6
2019,BRIGHTON AND HOVE,6.975395815746188,6.69,9383,20670,24885.4285671,NA,0,0,0,NA
2019,PORTSMOUTH,31.370310631974856,6.64,7445,36045,14826.026039600001,NA,0,0,0,NA
2019,SOUTHAMPTON,15.511928866329521,6.79,7994,30579,16227.142856899998,NA,0,0,0,NA
2019,ISLE OF WIGHT,0,6.7,9269,94588,23915,NA,0,0,0,NA
2019,DURHAM,0,6.13,5108,5108,107837.07,2016,2016,1,1,3
2019,SHROPSHIRE,0,6.86,9323,9323,32366.4285753,2017,2017,1,1,2
2019,WILTSHIRE,0,7.11,4691,4691,39747,2013,2013,1,1,6
2019,NORTHUMBERLAND,1.0149263599847926,6.58,8563,8563,60497,NA,0,0,0,NA
2019,BOLTON,0,6.42,11006,15215,32061,2016,2016,1,1,3
2019,BURY,0,6.32,7934,34540,23343.36,NA,0,0,0,NA
2019,MANCHESTER,0,6.14,11374,18421,43825,NA,0,0,0,NA
2019,OLDHAM,0,5.92,8541,21456,29383,2015,2015,1,1,4
2019,SALFORD,0,6.05,8441,24314,27244,2015,2015,1,1,4
2019,STOCKPORT,0,7.11,12632,15441,35129.2857194,NA,0,0,0,NA
2019,TRAFFORD,0,6.75,10572,25317,16923,2015,2015,1,1,4
2019,WIGAN,2.650322453601142,6.11,10860,11858,40626,NA,0,0,0,NA
2019,KNOWSLEY,0,6.1,6908,93818,17898,2002,2002,1,1,17
2019,LIVERPOOL,0,6.12,10153,10153,66975,NA,0,0,0,NA
2019,ST HELENS,0.27628712608256734,6.36,9542,54302,18821,NA,0,0,0,NA
2019,SEFTON,0,6.81,12184,13145,47682.01,2008,2008,1,1,11
2019,WIRRAL,0,6.47,10991,11966,33222.5714276,2017,2017,1,1,2
2019,BARNSLEY,0,6.09,10512,16217,37147,2012,2012,1,1,7
2019,ROTHERHAM,5.142515447478573,6.1,11925,17308,35119,NA,0,0,0,NA
2019,SHEFFIELD,0,6.41,5932,5932,48859,2014,2014,1,1,5
2019,NEWCASTLE UPON TYNE,0,6.64,10872,22294,31250.31,2015,2015,1,1,4
2019,NORTH TYNESIDE,0,6.4,9900,28049,31126,2015,2015,1,1,4
2019,SOUTH TYNESIDE,0,6.04,8293,112598,26869,2017,2017,1,1,2
2019,SUNDERLAND,0,6.11,11105,15533,42158,2015,2015,1,1,4
2019,BIRMINGHAM,4.532988437831902,6.95,1705,1705,91677.14285474,NA,0,0,0,NA
2019,DUDLEY,0,6.65,11889,11889,35720.92,2018,2018,1,1,1
2019,SANDWELL,2.409961172847771,6.33,12272,18575,29876,NA,0,0,0,NA
2019,SOLIHULL,2.0089450550156203,7.06,11663,20870,15572.85,NA,0,0,0,NA
2019,WALSALL,0,6.63,12808,18232,22239,NA,0,0,0,NA
2019,WOLVERHAMPTON,0.8190122156552463,6.11,11390,22248,28745.42857235,NA,0,0,0,NA
2019,BRADFORD,2.9437883797827116,6.38,7497,7497,52925,NA,0,0,0,NA
2019,CALDERDALE,1.6319307904050333,6.55,8463,23896,20344,NA,0,0,0,NA
2019,KIRKLEES,5.62395020588795,6.32,9293,9293,47348.57,NA,0,0,0,NA
2019,LEEDS,5.008944543828265,6.47,3191,3191,63167,NA,0,0,0,NA
2019,WAKEFIELD,4.07667154289648,6.28,12374,14317,46484,NA,0,0,0,NA
2019,GATESHEAD,0.047363140905171464,6.51,9897,31305,28946.559999999998,NA,0,0,0,NA
2019,BARKING AND DAGENHAM,18.25605132691747,6.36,5402,29054,10287,NA,0,0,0,NA
2019,BARNET,0,7.45,12652,17769,25404.3421807,NA,0,0,0,NA
2019,BEXLEY,0,6.93,10614,22676,15587,2002,2002,1,1,17
2019,BRENT,0,7.86,9374,23453,13604,NA,0,0,0,NA
2019,CAMDEN,0,8.18,6624,38003,12316.46,2017,2017,1,1,2
2019,CROYDON,0,6.94,12580,20573,17587.7142857,NA,0,0,0,NA
2019,EALING,0,7.09,10262,20705,17602,NA,0,0,0,NA
2019,ENFIELD,0,7.42,11271,22200,24789.9428573,NA,0,0,0,NA
2019,GREENWICH,2.062646903610239,7.2,7404,28577,11912.571428,NA,0,0,0,NA
2019,HAMMERSMITH AND FULHAM,0,7.09,4774,62224,7678,NA,0,0,0,NA
2019,HARINGEY,0,7.37,6813,28801,16603.9999996,2014,2014,1,1,5
2019,HARROW,0.4181745074386812,8.11,10058,24455,12435,NA,0,0,0,NA
2019,HAVERING,0,6.63,12151,19293,16236,2011,2011,1,1,8
2019,HILLINGDON,3.5762900658842285,6.82,10437,21237,10317.9550093,NA,0,0,0,NA
2019,HOUNSLOW,42.34540996677944,7.06,8231,23431,9439.714286710001,NA,0,0,0,NA
2019,ISLINGTON,0,6.97,5030,41196,11979.01,NA,0,0,0,NA
2019,KENSINGTON AND CHELSEA,0,8.82,5254,66520,9066,2016,2016,1,1,3
2019,KINGSTON UPON THAMES,1.1256590164987497,7.18,6528,52312,7009.2273809,NA,0,0,0,NA
2019,LAMBETH,0,7.7,6832,26476,12927,2004,2004,1,1,15
2019,LEWISHAM,0,6.82,7696,28141,14314.64,2003,2003,1,1,16
2019,NEWHAM,0,7.04,5828,24185,11880.999999,2012,2012,1,1,7
2019,REDBRIDGE,0,7.54,9209,21899,23298,2011,2011,1,1,8
2019,RICHMOND UPON THAMES,0,7.84,6898,49710,13056,NA,0,0,0,NA
2019,SOUTHWARK,0,7.45,6273,26955,12732.4185714,2002,2002,1,1,17
2019,SUTTON,0,6.89,7823,39096,5493,2013,2013,1,1,6
2019,TOWER HAMLETS,0,6.8,4444,27820,15821.43,2004,2004,1,1,15
2019,WALTHAM FOREST,34.80475382003396,7.72,7469,28950,13547,NA,0,0,0,NA
2019,WANDSWORTH,0,7.04,7141,28764,12386,NA,0,0,0,NA
2019,WESTMINSTER,0,7.65,6783,60536,12125.9999996,2016,2016,1,1,3
2019,BUCKINGHAMSHIRE,0,7.32,5533,5533,30392,2004,2004,1,1,15
2019,CAMBRIDGESHIRE,0.22757929496828072,7.14,NA,NA,46326.71,NA,0,0,0,NA
2019,DERBYSHIRE,23.696108599295705,6.43,NA,NA,90019,NA,0,0,0,NA
2019,DEVON,1.4702594979024979,7.11,NA,NA,97776.71428349,NA,0,0,0,NA
2019,DORSET,0,7.15,4021,4021,61447,2017,2017,1,1,2
2019,EAST SUSSEX,0.10591848336015122,7.11,NA,NA,58139.05,NA,0,0,0,NA
2019,ESSEX,0.5046505404239283,6.75,NA,NA,183097,2020,2020,0,0,-1
2019,GLOUCESTERSHIRE,0,6.77,NA,NA,45955,NA,0,0,0,NA
2019,HAMPSHIRE,20.270010569808782,7.12,NA,NA,104070,NA,0,0,0,NA
