"Children Looked After (CLA) on 31 March placed in children's homes outside the local authority boundary, 2014 to 2024",,,,,,,,,,,,,
Coverage: England,,,,,,,,,,,,,
Source: SSDA903,,,,,,,,,,,,,
,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,
National and regional numbers have been rounded to the nearest 10.,,,,,,,,,,,,,
Figures exclude children looked after under a series of short-term respite placements.,,,,,,,,,,,,,
Historical data may differ from older publications which is mainly due to amendments made by local authorities after the previous publication.,,,,,,,,,,,,,
Placement locality denotes whether or not the placement is within the geographical boundary of the responsible LA.,,,,,,,,,,,,,
c  Figures not shown in order to protect confidentiality. ,,,,,,,,,,,,,
z  Figures are not applicable.,,,,,,,,,,,,,
See https://explore-education-statistics.service.gov.uk/methodology/children-looked-after-in-england-including-adoptions#content-section-3-content-6 for further information. ,,,,,,,,,,,,,
,,,,,,,,,,,,,
time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Locality of placement,Placed outside the local authority boundary,24,80
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Locality of placement,Placed outside the local authority boundary,21,100
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Locality of placement,Placed outside the local authority boundary,20,100
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Locality of placement,Placed outside the local authority boundary,25,71
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Locality of placement,Placed outside the local authority boundary,67,75
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Locality of placement,Placed outside the local authority boundary,61,56
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Locality of placement,Placed outside the local authority boundary,119,61
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Locality of placement,Placed outside the local authority boundary,60,41
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Locality of placement,Placed outside the local authority boundary,84,64
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Locality of placement,Placed outside the local authority boundary,101,72
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Locality of placement,Placed outside the local authority boundary,94,55
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Locality of placement,Placed outside the local authority boundary,81,87
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Locality of placement,Placed outside the local authority boundary,32,68
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Locality of placement,Placed outside the local authority boundary,18,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Locality of placement,Placed outside the local authority boundary,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Locality of placement,Placed outside the local authority boundary,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Locality of placement,Placed outside the local authority boundary,42,84
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Locality of placement,Placed outside the local authority boundary,40,77
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Locality of placement,Placed outside the local authority boundary,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Locality of placement,Placed outside the local authority boundary,30,79
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Locality of placement,Placed outside the local authority boundary,33,60
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Locality of placement,Placed outside the local authority boundary,48,52
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Locality of placement,Placed outside the local authority boundary,49,49
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Locality of placement,Placed outside the local authority boundary,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Locality of placement,Placed outside the local authority boundary,58,67
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Locality of placement,Placed outside the local authority boundary,13,68
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Locality of placement,Placed outside the local authority boundary,16,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Locality of placement,Placed outside the local authority boundary,14,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Locality of placement,Placed outside the local authority boundary,30,77
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Locality of placement,Placed outside the local authority boundary,43,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Locality of placement,Placed outside the local authority boundary,18,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Locality of placement,Placed outside the local authority boundary,29,76
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Locality of placement,Placed outside the local authority boundary,26,79
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,Locality of placement,Placed outside the local authority boundary,36,84
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,Locality of placement,Placed outside the local authority boundary,44,88
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,Locality of placement,Placed outside the local authority boundary,12,100
